OBJECTID,IDPTOVENTA,Municipio,Provincia,Código_Po,Dirección,Latitud,Longitud
2621,FB_0289DF,Ajalvir,MADRID,28864,"CL LA FUENTE, 4",40.53527,-3.4814
2622,FB_029B23,Alameda de la Sagra,TOLEDO,45240,"CL CHARCAS, 6",40.01093,-3.79633
2623,FB_03974B,Alameda del Valle,MADRID,28749,"CL NUEVA, 6",40.92198,-3.68744
2624,FB_028A48,"Álamo, El",MADRID,28607,CL SOLEDAD 8,40.23159,-3.98873
2625,FB_038EDA,Albares,GUADALAJARA,19112,"CL SAN SEBASTIAN, 5",40.30804,-3.0127
2626,FB_0356A6,Alcalá de Henares,MADRID,28801,"CL TORRELAGUNA, 22 (KIOSCO)",40.48905,-3.37405
2627,FB_03825F,Alcalá de Henares,MADRID,28801,"CL MAYOR, 37",40.48215,-3.36672
2628,FB_038473,Alcalá de Henares,MADRID,28801,"PL CERVANTES, 29",40.48331,-3.36475
2629,FB_039322,Alcalá de Henares,MADRID,28801,"CL MAYOR, 90",40.48172,-3.3677
2630,FB_033EEE,Alcalá de Henares,MADRID,28801,"CL CERVANTES, 1",40.48295,-3.36561
2631,FB_037D82,Alcalá de Henares,MADRID,28802,"CL SAN ASTURIO SERRANO, 11",40.47519,-3.38018
2632,FB_034C03,Alcalá de Henares,MADRID,28802,"AV REYES CATOLICOS, 42",40.47376,-3.37841
2633,FB_0351C8,Alcalá de Henares,MADRID,28802,"AVDA. REYES CAT?LICOS, 46",40.47384,-3.37853
2634,FB_03367F,Alcalá de Henares,MADRID,28802,"CL SAN FRUCTUOSO, 12",40.4769,-3.37735
2635,FB_038E65,Alcalá de Henares,MADRID,28802,"CL NTRA. SRA DE BELEN, 28",40.47634,-3.38383
2636,FB_038B03,Alcalá de Henares,MADRID,28803,"CL ENTREPE?AS,S/N LOC-130",40.46992,-3.36472
2637,FB_035694,Alcalá de Henares,MADRID,28803,"CL ENTREPE?AS, 4 LOCAL 111",40.46981,-3.36326
2638,FB_037E7E,Alcalá de Henares,MADRID,28803,"AV REYES CATOLICOS, 3",40.47809,-3.37288
2639,FB_038DE9,Alcalá de Henares,MADRID,28803,"CL RIO MANZANARES, 2",40.47338,-3.36455
2640,FB_03674E,Alcalá de Henares,MADRID,28803,"CL SAN VIDAL, 30",40.47216,-3.3725
2641,FB_03884C,Alcalá de Henares,MADRID,28803,"CL RIO MANZANARES, 3",40.47327,-3.36422
2642,FB_0386EF,Alcalá de Henares,MADRID,28803,"CL LOS MOLINOS, 7",40.47631,-3.36741
2643,FB_0289E7,Alcalá de Henares,MADRID,28804,"CL SAN MARCOS, 7 ESQ. CL PUENTE RIA",40.4785,-3.36251
2644,FB_037113,Alcalá de Henares,MADRID,28804,"AV VIRGEN DEL VAL, 11",40.48267,-3.3522
2645,FB_03466E,Alcalá de Henares,MADRID,28804,"CL LOPE DE FIGUEROA, 31",40.48611,-3.3515
2646,FB_03556D,Alcalá de Henares,MADRID,28804,"CL CUENCA, S/N LOCAL 11",40.48595,-3.33999
2647,FB_029B4F,Alcalá de Henares,MADRID,28805,"CL TENIENTE RUIZ, 2",40.48481,-3.36065
2648,FB_034993,Alcalá de Henares,MADRID,28805,"CTRA. ALCALA-MECO, S/N",40.54038,-3.33479
2649,FB_033724,Alcalá de Henares,MADRID,28805,"CL MARQUES ALONSO MTNEZ., 6",40.48572,-3.35783
2650,FB_033DDA,Alcalá de Henares,MADRID,28805,"CL BARBERAN Y COLLAR, S/N",40.50019,-3.34609
2651,FB_0298D5,Alcalá de Henares,MADRID,28805,"CL PIO BAROJA, 11 B LOCAL 2",40.50843,-3.36428
2652,FB_029378,Alcalá de Henares,MADRID,28805,"PL CARLOS I, 1",40.48822,-3.35553
2653,FB_038A6C,Alcalá de Henares,MADRID,28805,"AV CABALLERIA ESPA?OLA, 10",40.48846,-3.35978
2654,FB_035693,Alcalá de Henares,MADRID,28805,"AV GUADALAJARA, 14",40.48607,-3.35979
2655,FB_0361B5,Alcalá de Henares,MADRID,28805,"CL VIA COMPLUTENSE, 91",40.48885,-3.35599
2656,FB_037283,Alcalá de Henares,MADRID,28806,"CL BELVIS DEL JARAMA, 3 LOCAL 4",40.4926,-3.36365
2657,FB_038B6B,Alcalá de Henares,MADRID,28806,"CL JOSE MARIA PEREDA, 11",40.49031,-3.35916
2658,FB_0390CA,Alcalá de Henares,MADRID,28806,"CR AJALVIR, 4",40.4898,-3.38019
2659,FB_0289DC,Alcalá de Henares,MADRID,28806,"CL ALCOR, 8 (TORRE A)",40.48944,-3.37183
2660,FB_0353B0,Alcalá de Henares,MADRID,28806,"CL JORGE LUIS BORGES, 25",40.49628,-3.37416
2661,FB_035552,Alcalá de Henares,MADRID,28807,"CL INFANTADO, 3",40.48777,-3.36814
2662,FB_0380D2,Alcalá de Henares,MADRID,28807,"CL PASEO DE LA ESTACION, 2",40.48869,-3.36667
2663,FB_0397B7,Alcalá de Henares,MADRID,28807,"CL FERRAZ, 15",40.48921,-3.36199
2664,FB_02ACFF,Alcobendas,MADRID,28100,"CL MARQUES DE LA VALDAVIA, 72",40.54349,-3.64052
2665,FB_034CBC,Alcobendas,MADRID,28100,"CONJUNTO AVENIDA, 6 L-7",40.54743,-3.64641
2666,FB_028A5A,Alcobendas,MADRID,28100,"CL ISABEL ROSILLO, 10",40.54292,-3.63569
2667,FB_03587F,Alcobendas,MADRID,28100,"PZ FELIPE ALVAREZ GADEA, 8",40.54091,-3.63257
2668,FB_035343,Alcobendas,MADRID,28100,"CL RUPERTO CHAPI, 55",40.54848,-3.64253
2669,FB_039467,Alcobendas,MADRID,28100,"AV DE ESPA?A, 6",40.54388,-3.64317
2670,FB_029854,Alcobendas,MADRID,28100,"CL MARQUES DE VALDAVIA, 123",40.54689,-3.65622
2671,FB_038A17,Alcobendas,MADRID,28100,"CL CONSTITUCION, 114",40.54849,-3.64595
2672,FB_029E09,Alcobendas,MADRID,28100,"CL CEUTA, 12",40.53967,-3.63711
2673,FB_029FF6,Alcobendas,MADRID,28100,"PS CHOPERA, 110",40.54482,-3.64715
2674,FB_03830E,Alcobendas,MADRID,28100,"CL MARQUES DE LA VALDAVIA, 46",40.54219,-3.63942
2675,FB_02ACCB,Alcobendas,MADRID,28100,"CL MARQUESA VDA. ALDAMA,19",40.54167,-3.63164
2676,FB_0389F5,Alcobendas,MADRID,28109,"PLAZA DE LA MORALEJA, S/N",40.51557,-3.65123
2677,FB_028A6E,Alcobendas,MADRID,28109,"PS ALCOBENDAS, 10 (BULEVAR)",40.5265,-3.62043
2678,FB_029326,Alcorcón,MADRID,28921,"AV CARABANCHELES, 21",40.35136,-3.82523
2679,FB_0294CC,Alcorcón,MADRID,28921,"CL MAYOR, 4",40.34861,-3.82795
2680,FB_034110,Alcorcón,MADRID,28921,"CL POLVORANCA, 52",40.34447,-3.8235
2681,FB_0360D9,Alcorcón,MADRID,28921,"CL BADAJOZ, 12",40.34757,-3.83096
2682,FB_02A994,Alcorcón,MADRID,28922,"AV RETAMAS, 20",40.33727,-3.83184
2683,FB_03968C,Alcorcón,MADRID,28922,"AVDA LAS RETAMAS, 54 LOCAL 3B",40.34698,-3.82651
2684,FB_0372A5,Alcorcón,MADRID,28922,"CL LIVERPOOL, 1 LOCAL 5",40.35415,-3.83061
2685,FB_028A28,Alcorcón,MADRID,28922,"CL MAYOR, 70",40.34457,-3.82776
2686,FB_029388,Alcorcón,MADRID,28922,"CL VALLADOLID, 14",40.34177,-3.82964
2687,FB_028A2C,Alcorcón,MADRID,28923,"CL POLVORANCA, 66",40.34217,-3.81974
2688,FB_028A2A,Alcorcón,MADRID,28923,"CL SAPPORO, 22",40.3447,-3.81458
2689,FB_029ACE,Alcorcón,MADRID,28923,"PL SIERRA DE GREDOS, 2",40.34779,-3.82176
2690,FB_028A29,Alcorcón,MADRID,28924,"CL PORTO CRISTO, 2",40.35279,-3.8201
2691,FB_03719C,Alcorcón,MADRID,28924,"AV LISBOA, 8",40.35329,-3.81883
2692,FB_037EBC,Alcorcón,MADRID,28924,"CL PORTO CRISTO, 9-POST",40.35091,-3.81686
2693,FB_038801,Alcorcón,MADRID,28924,"CL TIMANFAYA, 14",40.34753,-3.81122
2694,FB_034C74,Alcorcón,MADRID,28925,"PL CONSTITUCION, 29",40.35385,-3.81242
2695,FB_034AAF,Alcorcón,MADRID,28925,"AV VILLAVICIOSA, S/N",40.35163,-3.83327
2696,FB_038725,Alcorcón,MADRID,28925,"CL VENUS, 13",40.35296,-3.80911
2697,FB_028A46,Aldea del Fresno,MADRID,28620,"CR DE MADRID, 11",40.32402,-4.20434
2698,FB_03515C,Algete,MADRID,28110,"CL LA PALOMA, 13",40.59746,-3.49799
2699,FB_029897,Algete,MADRID,28110,"CL VALDEAMOR, 20 C/V CARRACHEL",40.59781,-3.50217
2700,FB_0388DB,Algete,MADRID,28120,"AV. GUADALIX, 37 L-9",40.62945,-3.58298
2701,FB_02A134,Algete,MADRID,28120,"AVDA GUADALIX, 35 LOCAL 4",40.6286,-3.58299
2702,FB_03939A,Almoguera,GUADALAJARA,19115,"AV CASTILLA LA MANCHA, 32",40.29691,-2.98391
2703,FB_028FF9,Almorox,TOLEDO,45900,"CL SAN ROQUE, 2",40.23279,-4.39021
2704,FB_039809,Alovera,GUADALAJARA,19208,"CL RONDA DEL NORTE, 21",40.60548,-3.25346
2705,FB_03591F,Alpedrete,MADRID,28430,"AV REINA VICTORIA, 24",40.63838,-4.02393
2706,FB_037155,Alpedrete,MADRID,28430,"CL COLLADO MEDIANO, 7",40.66002,-4.02408
2707,FB_038E50,Anchuelo,MADRID,28818,"CL ANTONIO GONZALEZ, 33",40.47104,-3.23337
2708,FB_028FFC,Añover de Tajo,TOLEDO,45250,"CL ESPARTEROS, 6",39.98753,-3.76545
2709,FB_028FFB,Añover de Tajo,TOLEDO,45250,"CL MANUEL ESCRIBANO, 6",39.98875,-3.76692
2710,FB_0289EE,Aranjuez,MADRID,28300,"CL FOSO, 31",40.03151,-3.59818
2711,FB_0289EF,Aranjuez,MADRID,28300,"CL POSTAS, 27",40.03186,-3.60459
2712,FB_035582,Aranjuez,MADRID,28300,"CL MORERAS, 3",40.03559,-3.59745
2713,FB_0351D2,Aranjuez,MADRID,28300,"AV PLAZA TOROS, 61",40.02805,-3.59907
2714,FB_034C7D,Aranjuez,MADRID,28300,"CL ABASTOS, 70",40.03186,-3.60272
2715,FB_03574D,Aranjuez,MADRID,28300,"AVDA PLAZA DE TOROS, 1",40.02795,-3.60547
2716,FB_0351D4,Aranjuez,MADRID,28300,"CL VALERAS, 23",40.03041,-3.60883
2717,FB_03719E,Aranjuez,MADRID,28300,"CL INFANTAS, 78 LOCAL 5 DE LA CL FO",40.03167,-3.59364
2718,FB_037A52,Aranjuez,MADRID,28300,"PS DEL DELEITE, 40",40.0252,-3.61542
2719,FB_038995,Aranjuez,MADRID,28300,CL FOSO CL ALMANSA,40.03385,-3.59787
2720,FB_038C7D,Aranjuez,MADRID,28300,"CL ALMIBAR, 124",40.02996,-3.60318
2721,FB_0289EC,Aranjuez,MADRID,28300,"CL ALMIBAR, 45",40.03347,-3.6027
2722,FB_0390FC,Aranjuez,MADRID,28300,"CL FLORIDA, 8",40.03378,-3.60623
2723,FB_039271,Aranjuez,MADRID,28300,AV DE LOYOLA 19 (LOCAL),40.02808,-3.61543
2724,FB_02A936,Aranjuez,MADRID,28300,"CL DE ABASTOS, 188",40.03662,-3.59754
2725,FB_039436,Aranjuez,MADRID,28300,"CL ABASTOS, 28",40.03197,-3.60566
2726,FB_029D65,Aranjuez,MADRID,28300,"CL PRIMERO DE MAYO, 1 - L-F",40.03272,-3.59268
2727,FB_038ED9,Arcicóllar,TOLEDO,45182,"CL CERVANTES, 22",40.05605,-4.11713
2728,FB_036148,Arganda del Rey,MADRID,28500,"PL CONSTITUCION, 6",40.30095,-3.4381
2729,FB_035555,Arganda del Rey,MADRID,28500,"AV DEL EJERCITO, 38",40.30279,-3.44764
2730,FB_035556,Arganda del Rey,MADRID,28500,"CR LOECHES, 5",40.30363,-3.44394
2731,FB_03434B,Arganda del Rey,MADRID,28500,"CL MISERICORDIA, 9 L-2",40.30319,-3.44542
2732,FB_033855,Arganda del Rey,MADRID,28500,"CL MIRALPARQUE, 13",40.30375,-3.44258
2733,FB_029CFA,Arganda del Rey,MADRID,28500,"AV EJERCITO, 5",40.30125,-3.44294
2734,FB_0289F9,Arganda del Rey,MADRID,28500,"CL MONTES PIRINEOS, 2",40.31651,-3.48008
2735,FB_0289F2,Arganda del Rey,MADRID,28500,"CL EUSEBIO VILLALVILLA, 2",40.30005,-3.43676
2736,FB_0356BB,Arganda del Rey,MADRID,28529,AVD. COVIBAR S/N POR GABRIEL GARCIA,40.35982,-3.55171
2737,FB_029C3D,Arganda del Rey,MADRID,28529,"PL BLAS DE OTERO, 4",40.36631,-3.54927
2738,FB_0356BC,Arganda del Rey,MADRID,28529,"AVDA. COVIBAR, 8",40.36528,-3.55012
2739,FB_039464,Arroyomolinos,MADRID,28939,"AVD UNION EUROPEA, 49",40.28355,-3.91831
2740,FB_0293B1,Arroyomolinos,MADRID,28939,"CL EL ALAMO, 1",40.26958,-3.92084
2741,FB_039273,Arroyomolinos,MADRID,28939,"CL ANDALUCIA, 21",40.27492,-3.91947
2742,FB_03946F,Arroyomolinos,MADRID,28939,"AV FRANCIA, 112",40.28154,-3.92219
2743,FB_029781,"Atazar, El",MADRID,28189,"AV MADRID, 47",40.85295,-3.48738
2744,FB_0286B3,Azuqueca de Henares,GUADALAJARA,19200,"AV TORRELAGUNA, 31",40.56411,-3.26554
2745,FB_03437A,Azuqueca de Henares,GUADALAJARA,19200,"CL TRINIDAD TORTUERO, 7",40.56858,-3.26394
2746,FB_029A5E,Azuqueca de Henares,GUADALAJARA,19200,"AV GUADALAJARA, 6",40.56647,-3.26347
2747,FB_029833,Bargas,TOLEDO,45519,"CL CALVO SOTELO, 12",40.01195,-4.32638
2748,FB_028A13,Becerril de la Sierra,MADRID,28490,"CL VAQUEROS, 5",40.71567,-3.98819
2749,FB_0396B1,Belmonte de Tajo,MADRID,28390,"CL GLORIETA DE VALENCIA, 5",40.13359,-3.33827
2750,FB_0358EC,"Berrueco, El",MADRID,28192,"CL REAL, 35",40.88842,-3.56147
2751,FB_033689,Boadilla del Monte,MADRID,28660,"AV. ADOLFO SUAREZ, 21",40.40588,-3.87598
2752,FB_03929B,Boadilla del Monte,MADRID,28660,"AV SIGLO XXI, 6 (KIOSCO)",40.40562,-3.89566
2753,FB_03941A,Boadilla del Monte,MADRID,28660,"CARRETERA MAJADAHONDA, 32",40.40652,-3.87878
2754,FB_0373BA,Boadilla del Monte,MADRID,28660,"AV SIGLO XXI, 9 LOCAL-18",40.40513,-3.89508
2755,FB_03949C,Boadilla del Monte,MADRID,28660,"CL INFANTE DON LUIS, 5 LOCAL 6",40.40776,-3.8953
2756,FB_0356F2,Boadilla del Monte,MADRID,28669,"CL SANTILLANA DEL MAR, 14 LOCAL 2",40.40502,-3.88013
2757,FB_028A09,"Boalo, El",MADRID,28412,"AV JOSE ANTONIO, 17",40.69798,-3.93721
2758,FB_028A07,"Boalo, El",MADRID,28413,"PL CONSTITUCION, 13",40.71728,-3.92018
2759,FB_028A0B,"Boalo, El",MADRID,28492,"AV DE LOS LINARES, 11",40.73527,-3.94718
2760,FB_034212,Borox,TOLEDO,45222,"CL MANUEL VALDES, 3",40.06908,-3.74071
2761,FB_035624,Braojos,MADRID,28737,"PZ CALVO SOTELO, 5",41.03986,-3.64143
2762,FB_0289F4,Brea de Tajo,MADRID,28596,"CL MAYOR, 1",40.23016,-3.10883
2763,FB_029A89,Brunete,MADRID,28690,"CL REAL DE S.SEBASTIAN, 43",40.40101,-3.99542
2764,FB_036316,Brunete,MADRID,28690,"CL ORIENTE, 3",40.40591,-3.99717
2765,FB_02980C,Buitrago del Lozoya,MADRID,28730,"CL REAL, 6",40.99426,-3.63632
2766,FB_038BFA,Burguillos de Toledo,TOLEDO,45160,"PZ RECESVINTO, 8",39.81198,-4.14871
2767,FB_02973A,Burguillos de Toledo,TOLEDO,45512,"TV CONSTITUCION, 1",40.06371,-4.22759
2768,FB_035290,Bustarviejo,MADRID,28720,"CL CERRILLO, S/N",40.85798,-3.70997
2769,FB_028A08,Bustarviejo,MADRID,28720,"CL MAYOR, 21",40.8575,-3.7094
2770,FB_029BA1,Cabanillas del Campo,GUADALAJARA,19171,"CL BENALAQUE, 16 LOCAL 1",40.63628,-3.23741
2771,FB_035894,Cabañas de la Sagra,TOLEDO,45592,"CL TOLEDO, 36",40.00804,-3.94744
2772,FB_033CDF,"Cabrera, La",MADRID,28751,"CL CARLOS RUIZ, 16",40.86511,-3.61347
2773,FB_038DBF,Cadalso de los Vidrios,MADRID,28640,"CL LA PAZ, 2",40.30162,-4.44101
2774,FB_0371A9,Calera y Chozas,TOLEDO,45695,"CL CENTRAL, S/N",39.91053,-4.93102
2775,FB_0371DB,Camarena,TOLEDO,45180,"CL GENERAL VARELA, 5",40.09319,-4.11861
2776,FB_02A96F,Camarena,TOLEDO,45180,"CL PINTOR BLAS DE PRADO, 1",40.09355,-4.11874
2777,FB_02ABF3,Camarma de Esteruelas,MADRID,28816,"CL SOLEDAD, 19",40.63401,-3.33311
2778,FB_0357C2,Camarma de Esteruelas,MADRID,28816,"CL SANTA ROSALIA, 13",40.63177,-3.33337
2779,FB_037298,Campo Real,MADRID,28510,"PL CHICA, 9 LOCAL",40.33885,-3.38119
2780,FB_029446,Campo Real,MADRID,28510,"TR SAN JUAN, 2",40.33874,-3.3806
2781,FB_02AE50,Canencia,MADRID,28743,"CL REAL, 83",40.90677,-3.74072
2782,FB_035660,Carabaña,MADRID,28560,"CL SIERRA, 14",40.25754,-3.23886
2783,FB_028FFD,Carranque,TOLEDO,45216,"PL LAS ERAS, 34",40.1698,-3.89963
2784,FB_03831B,"Casar de Escalona, El",TOLEDO,45542,"CL SAN ROQUE, 5",40.04649,-4.52378
2785,FB_038DEB,"Casar, El",GUADALAJARA,19170,"CRTRA. FUENTEELSAZ, 32 (L-3)",40.70144,-3.42989
2786,FB_029007,Casarrubios del Monte,TOLEDO,45950,"PZ ESPA?A, 16",40.18409,-4.03715
2787,FB_0295C9,Cedillo del Condado,TOLEDO,45214,"CL CALLOSO CIRUJEDA, 32",40.11605,-3.92316
2788,FB_038E76,Cenicientos,MADRID,28650,"CL LARGA, 45",40.26409,-4.46869
2789,FB_0296A2,Cercedilla,MADRID,28470,"CL MAYOR, 19",40.74117,-4.05588
2790,FB_036744,Cercedilla,MADRID,28470,"AV SIERRA GUADARRAMA, 31",40.74211,-4.05162
2791,FB_028A14,Cercedilla,MADRID,28470,"CL EMILIO SERRANO, 28",40.73785,-4.06652
2792,FB_038347,Chapinería,MADRID,28694,"PL PRUDENCIO MELO, 18",40.3786,-4.20911
2793,FB_029356,Chiloeches,GUADALAJARA,19190,"CL MESONES, 15",40.74338,-3.03066
2794,FB_0336D5,Chinchón,MADRID,28370,"CL CONVENTO, 3",40.14083,-3.42074
2795,FB_0394B5,Ciempozuelos,MADRID,28350,"PZ CONSTITUCION, 16",40.15923,-3.61813
2796,FB_0346C1,Ciempozuelos,MADRID,28350,"CL CAPITAN ANTONIO ORO, 1",40.15948,-3.61844
2797,FB_039321,Ciempozuelos,MADRID,28350,"CL MAYOR, 38",40.15796,-3.62113
2798,FB_02AE62,Ciempozuelos,MADRID,28350,"PZ VENTURA RODRIGUEZ, 3",40.16398,-3.62222
2799,FB_035662,Cobeña,MADRID,28863,"CL MADRID, 3",40.56467,-3.5082
2800,FB_0358E6,Collado Mediano,MADRID,28450,"CL REAL, 1",40.69332,-4.02459
2801,FB_038B77,Collado Villalba,MADRID,28400,"CL HONORIO LOZANO, 37",40.63028,-4.00302
2802,FB_029447,Collado Villalba,MADRID,28400,"AV REAL, 22",40.62817,-4.00806
2803,FB_029772,Collado Villalba,MADRID,28400,"CL BATALLA DE BAILEN, 21",40.63253,-4.00967
2804,FB_0297AE,Collado Villalba,MADRID,28400,"CL AZUELA,33 C.C. OLIVOS",40.6269,-4.01997
2805,FB_029B93,Collado Villalba,MADRID,28400,"CL ANACLETO LOPEZ, 4",40.64509,-3.99127
2806,FB_02A835,Collado Villalba,MADRID,28400,"CL RAFAEL ALBERTI 1, LOCAL 1",40.63143,-4.01289
2807,FB_035291,Collado Villalba,MADRID,28400,"CL ISLA DE LA TOJA, 12",40.62175,-4.01193
2808,FB_0355B3,Collado Villalba,MADRID,28400,"CL SANTA TERESA JESUS, 10",40.63172,-4.01504
2809,FB_0355B4,Collado Villalba,MADRID,28400,"AV HONORIO LOZANO, 11",40.63054,-4.00427
2810,FB_037442,Collado Villalba,MADRID,28400,"AV JUAN CARLOS I, 20 LOC-2",40.63307,-4.00446
2811,FB_0387BE,Collado Villalba,MADRID,28400,CTRA. M-608 KM 41 - HALL PRINCIPAL,40.6547,-4.00533
2812,FB_035661,Colmenar de Oreja,MADRID,28380,"CL JOSE CORTINA, 25",40.10758,-3.39
2813,FB_03429C,Colmenar de Oreja,MADRID,28380,"PL MAYOR, 24",40.10726,-3.38668
2814,FB_029C82,Colmenar de Oreja,MADRID,28380,"CL ARCO, 30",40.11093,-3.38957
2815,FB_028A47,Colmenar del Arroyo,MADRID,28213,"CL FILOMENA PEREZ, 5",40.41842,-4.19907
2816,FB_029A66,Colmenar Viejo,MADRID,28770,"AV MEDITERRANEO, 1",40.66815,-3.77761
2817,FB_037E78,Colmenar Viejo,MADRID,28770,"CL CARRILEJOS, 60",40.66335,-3.77149
2818,FB_0372FD,Colmenar Viejo,MADRID,28770,"CL PINTOR SOROLLA, 8 (KIOSCO)",40.67025,-3.77319
2819,FB_0355C3,Colmenar Viejo,MADRID,28770,"PL DEL PUEBLO, 14",40.65905,-3.76579
2820,FB_038494,Colmenar Viejo,MADRID,28770,"CL SAN SEBASTIAN, 3",40.66228,-3.76816
2821,FB_0296D3,Colmenar Viejo,MADRID,28770,"CL TRUENO, 2",40.65949,-3.76824
2822,FB_02949A,Colmenar Viejo,MADRID,28770,"CL MAESTRO GREG. BAUDOT, 9",40.65824,-3.7671
2823,FB_028A0E,Colmenar Viejo,MADRID,28770,"CL ISLA DEL REY, 1",40.66934,-3.77259
2824,FB_028A06,Colmenar Viejo,MADRID,28770,"AV LIBERTAD, 21",40.66207,-3.76603
2825,FB_028A15,Colmenarejo,MADRID,28270,"CL REVUELTA, 1",40.56081,-4.01785
2826,FB_0289E1,Corpa,MADRID,28811,"CL MAYOR, 33",40.42564,-3.26296
2827,FB_038FF1,Corral de Almaguer,TOLEDO,45880,"CL REAL, 145",39.76359,-3.1751
2828,FB_029800,Corral de Almaguer,TOLEDO,45880,"CL HERMANO RAFAEL, 3",39.7599,-3.16576
2829,FB_029D01,Corral de Almaguer,TOLEDO,45880,"CL REAL, 97",39.75164,-3.15874
2830,FB_038BAD,Coslada,MADRID,28820,"CL PERU, 21",40.42827,-3.54054
2831,FB_038A2E,Coslada,MADRID,28820,"CL MAR CANTABRICO, 3",40.42044,-3.56911
2832,FB_028A5E,Coslada,MADRID,28820,"CL LA CA?ADA, 15",40.42626,-3.53793
2833,FB_036825,Coslada,MADRID,28820,"CL RIVAS, 5 L-4",40.42419,-3.56764
2834,FB_02977F,Coslada,MADRID,28820,"AV BERLIN, 8 LOC. 6",40.41862,-3.54145
2835,FB_038932,Coslada,MADRID,28821,"PL SAN PEDRO Y SAN PABLO, 1",40.42577,-3.56752
2836,FB_02AB59,Coslada,MADRID,28821,"CL SANCHEZ ALONSO, 4",40.42539,-3.56323
2837,FB_029796,Coslada,MADRID,28821,"AV PLANTIO, 3 LOCAL 1",40.42874,-3.56086
2838,FB_034214,Coslada,MADRID,28822,"CL HONDURAS, 12 (ESTANCO)",40.42431,-3.54519
2839,FB_02AAB6,Coslada,MADRID,28823,"CL EBRO, 4",40.42456,-3.53928
2840,FB_0356FE,Coslada,MADRID,28823,"AV CONSTITUCION, 87 P 2 L-4",40.42546,-3.55439
2841,FB_02A746,Coslada,MADRID,28823,"AV SAN PABLO, 6",40.44142,-3.53253
2842,FB_0346A6,Cubas de la Sagra,MADRID,28978,"CL PLAZUELA DE CONCEJO, S/N",40.17042,-3.83128
2843,FB_02AC21,Cubas de la Sagra,MADRID,28978,"CL REAL, 16",40.19114,-3.83956
2844,FB_034992,Daganzo de Arriba,MADRID,28814,"CL DEL PRINCIPE FELIPE, 24",40.54366,-3.45818
2845,FB_0383F8,Daganzo de Arriba,MADRID,28814,"CL CONSTITUCION, 30",40.54454,-3.45908
2846,FB_0352E1,Dosbarrios,TOLEDO,45311,"CL AVE MARIA, 6",39.8827,-3.4838
2847,FB_0338AF,"Escorial, El",MADRID,28280,"CL ALFOLI, 2",40.58403,-4.12918
2848,FB_03621D,"Escorial, El",MADRID,28280,"CL GOMEZ DEL CAMPO, 1 (P13)",40.58343,-4.13145
2849,FB_03719A,"Escorial, El",MADRID,28292,"CL PRINCIPAL, S/N",40.60533,-4.06273
2850,FB_02A915,Espinosa de Henares,GUADALAJARA,19192,"PL MAYOR, 20",40.84234,-2.8926
2851,FB_0289FF,Estremera,MADRID,28595,"CL IGLESIA, 25",40.18471,-3.10529
2852,FB_0386E3,Fontanar,GUADALAJARA,19290,"PZ MAYOR, 8",40.72649,-3.1765
2853,FB_0361CF,Fresnedillas de la Oliva,MADRID,28214,"CL REAL, 43",40.4868,-4.1714
2854,FB_03740F,Fresno de Torote,MADRID,28815,"CL DE LA FUENTE, 2",40.66681,-3.39284
2855,FB_0292FD,Fresno de Torote,MADRID,28815,"CL ALDEANUEVA, 9",40.62258,-3.40152
2856,FB_038A5E,Fuenlabrada,MADRID,28941,"CL ZAMORA, 10",40.29427,-3.80208
2857,FB_034A38,Fuenlabrada,MADRID,28941,"CL LAS NIEVES, 2 LOCAL",40.28676,-3.79912
2858,FB_0297FB,Fuenlabrada,MADRID,28941,"CL ZAMORA, 18 LOC-B",40.29454,-3.80153
2859,FB_028A31,Fuenlabrada,MADRID,28941,"CL CASTILLA LA NUEVA, 27",40.29412,-3.79722
2860,FB_02A792,Fuenlabrada,MADRID,28942,"PL ORENSE, 10",40.29678,-3.80975
2861,FB_0356D2,Fuenlabrada,MADRID,28942,"CL POESIA, 8",40.29787,-3.83827
2862,FB_0394A3,Fuenlabrada,MADRID,28942,"CL ERNESTO CHE GUEVARA, 1",40.28629,-3.8187
2863,FB_034AB7,Fuenlabrada,MADRID,28942,"CL CAMINO DEL MOLINO, 2",40.28734,-3.81686
2864,FB_028A32,Fuenlabrada,MADRID,28943,"CL PORTUGAL, 44",40.2876,-3.80835
2865,FB_02A7DC,Fuenlabrada,MADRID,28943,"CL ITALIA, 9 (ENTRADA CL. SUIZA)",40.28333,-3.80304
2866,FB_02A7EB,Fuenlabrada,MADRID,28943,"AV EUROPA, 1",40.28969,-3.80428
2867,FB_03557E,Fuenlabrada,MADRID,28944,"CL IGLESIA, 2",40.28243,-3.79171
2868,FB_0344A6,Fuenlabrada,MADRID,28944,"CL EXTREMADURA, 17",40.28031,-3.79587
2869,FB_029F83,Fuenlabrada,MADRID,28944,"AV FCO. JAVIER SAUQUILLO, 39",40.28424,-3.79109
2870,FB_039494,Fuenlabrada,MADRID,28944,"CL DE LA PLATA, 1",40.28397,-3.78929
2871,FB_038E0C,Fuenlabrada,MADRID,28944,"PL VALDESERRANO,  1",40.27677,-3.80075
2872,FB_038893,Fuenlabrada,MADRID,28944,"CL FCO. JAVIER SAUQUILLO, 1",40.28148,-3.78705
2873,FB_028A2E,Fuenlabrada,MADRID,28945,"CL CANARIAS, 4",40.28901,-3.79256
2874,FB_038A5F,Fuenlabrada,MADRID,28945,CL MAJADAHONDA C/V MALAGA (KIOSCO),40.2877,-3.79602
